25600,-111720.2925,24983.11709,-86737.17545,333.4563054,1.018537271
25700,-111918.9264,25099.2829,-86819.64347,335.0068014,1.018537271
25800,-111684.9619,24968.97623,-86715.98569,333.2675636,1.018537271
25900,-111923.2046,25296.48871,-86626.71585,337.6389597,1.018537271
26000,-111630.4119,24907.42136,-86722.99054,332.4459743,1.018537271
26100,-111666.9126,24895.14841,-86771.76422,332.2821641,1.018537271
26200,-110990.8797,24461.21257,-86529.66717,326.490307,1.018537271
26300,-111207.8179,24548.50779,-86659.31016,327.6554595,1.018537271
26400,-111525.4847,24895.77427,-86629.71045,332.2905175,1.018537271
26500,-111574.2349,24888.64562,-86685.58929,332.1953696,1.018537271
26600,-111372.3573,24554.12513,-86818.23219,327.7304357,1.018537271
26700,-111643.2639,24789.13538,-86854.12856,330.8671799,1.018537271
26800,-111805.5768,24902.58435,-86902.99249,332.3814135,1.018537271
26900,-111797.6245,24834.18022,-86963.44427,331.4684053,1.018537271
27000,-111932.3871,25137.98507,-86794.40199,335.5233696,1.018537271
27100,-111762.3919,25117.63238,-86644.75949,335.2517167,1.018537271
27200,-111771.3582,25200.19572,-86571.16252,336.3537116,1.018537271
27300,-111465.4781,25005.89753,-86459.58057,333.760362,1.018537271
27400,-111499.6621,24903.36846,-86596.29368,332.3918792,1.018537271
27500,-111286.0909,24710.9762,-86575.11474,329.8239685,1.018537271
27600,-111491.7357,24800.66333,-86691.07242,331.0210465,1.018537271
27700,-111543.0035,24716.29558,-86826.70788,329.8949678,1.018537271
27800,-111693.0006,24862.45592,-86830.5447,331.8458087,1.018537271
27900,-111838.8562,24948.49193,-86890.36431,332.9941542,1.018537271
28000,-112061.1822,25077.25392,-86983.92823,334.7127746,1.018537271
28100,-111855.398,24783.90754,-87071.49042,330.7974026,1.018537271
28200,-111816.6489,24757.58143,-87059.06751,330.446021,1.018537271
28300,-111964.4943,24879.07773,-87085.41656,332.0676644,1.018537271
28400,-112093.7503,25204.22588,-86889.52445,336.4075032,1.018537271
28500,-112132.2701,25064.25683,-87068.01332,334.539299,1.018537271
28600,-111903.2147,24932.64975,-86970.56492,332.7827045,1.018537271
28700,-111943.1409,24713.11987,-87230.02105,329.8525807,1.018537271
28800,-111745.7155,24619.37623,-87126.33931,328.6013595,1.018537271
28900,-111799.6519,24930.62697,-86869.02489,332.7557058,1.018537271
29000,-111772.1742,25111.29279,-86660.88142,335.1671006,1.018537271
29100,-111685.4541,24900.87103,-86784.58304,332.3585453,1.018537271
29200,-111541.4158,24715.83438,-86825.58145,329.888812,1.018537271
29300,-111583.5659,24891.08764,-86692.47828,332.2279639,1.018537271
